step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
711,2025440,22752,0.019757786451416508,0.9375,0.9375,,,,,,,,,
712,2027776,22784,0.021579970349514355,0.96875,0.96875,,,,,,,,,
713,2030880,22816,0.01762202711806592,0.9375,0.9375,0.018392899612703083,0.96875,0.96875,,,,,,
714,2033216,22848,0.01997162864969667,0.9375,0.9375,,,,,,,,,
715,2035552,22880,0.023907859453071063,1.0,1.0,,,,,,,,,
716,2038144,22912,0.017286459783400116,0.9375,0.9375,,,,,,,,,
717,2040992,22944,0.019199634229557994,0.9375,0.9375,,,,,,,,,
718,2043584,22976,0.01895339501445267,0.875,0.875,,,,,,,,,
719,2046176,23008,0.01973052651179824,0.96875,0.96875,,,,,,,,,
720,2049792,23040,0.015416254683994029,0.875,0.875,,,,,,,,,
721,2052128,23072,0.021764628751652266,1.0,1.0,0.01794588694322788,1.0,1.0,,,,,,
722,2054976,23104,0.019756298765288383,0.96875,0.96875,,,,,,,,,
723,2057824,23136,0.01815213673376628,0.9375,0.9375,,,,,,,,,
724,2061184,23168,0.014224334374292286,1.0,1.0,,,,,,,,,
725,2063776,23200,0.018911404436284883,0.9375,0.9375,,,,,,,,,
726,2066624,23232,0.016078611199031076,0.96875,0.96875,,,,,,,,,
727,2068704,23264,0.022747571618657533,0.96875,0.96875,,,,,,,,,
728,2071552,23296,0.019089164199439658,0.9375,0.9375,,,,,,,,,
729,2073888,23328,0.021231412154678806,0.84375,0.84375,0.02041480805046016,1.0,1.0,,,,,,
730,2076224,23360,0.020962251743148044,0.96875,0.96875,,,,,,,,,
731,2079072,23392,0.017658901225131293,0.96875,0.96875,,,,,,,,,
732,2081664,23424,0.019021396112844646,0.96875,0.96875,,,,,,,,,
733,2084256,23456,0.01806982384657273,0.875,0.875,,,,,,,,,
734,2086848,23488,0.019613844112408477,0.9375,0.9375,,,,,,,,,
735,2089184,23520,0.020099013664616264,0.90625,0.90625,,,,,,,,,
736,2092288,23552,0.019236544619338682,1.0,1.0,,,,,,,,,
737,2096416,23584,0.014291489617547974,0.9375,0.9375,0.019415359143247293,1.0,1.0,,,,,,
738,2099008,23616,0.01860165941433757,0.9375,0.9375,,,,,,,,,
739,2102624,23648,0.013993634406750204,0.90625,0.90625,,,,,,,,,
740,2104960,23680,0.020400442288269552,0.96875,0.96875,,,,,,,,,
741,2107552,23712,0.019696243134022063,1.0,1.0,,,,,,,,,
742,2109888,23744,0.02029512853076371,0.875,0.875,,,,,,,,,
743,2112992,23776,0.01732746200754306,1.0,1.0,,,,,,,,,
744,2116352,23808,0.016160583435893862,0.9375,0.9375,,,,,,,,,
745,2118944,23840,0.019817225600775083,0.875,0.875,0.017506960750150208,0.96875,0.96875,,,,,,
746,2121536,23872,0.015730792441443674,0.96875,0.96875,,,,,,,,,
747,2124384,23904,0.01687237217779286,0.96875,0.96875,,,,,,,,,
748,2127232,23936,0.021653160455622298,0.9375,0.9375,,,,,,,,,
749,2129824,23968,0.01937956849217749,0.9375,0.9375,,,,,,,,,
750,2132160,24000,0.02226692502653806,0.96875,0.96875,,,,,,,,,
751,2135264,24032,0.019898999040037803,1.0,1.0,,,,,,,,,
752,2137856,24064,0.021324179271645927,0.96875,0.96875,,,,,,,,,
753,2140448,24096,0.01824452942111037,0.9375,0.9375,0.02300923703609723,0.96875,0.96875,,,,,,
754,2142784,24128,0.022777300845369275,0.90625,0.90625,,,,,,,,,
755,2145888,24160,0.016664973959109774,0.90625,0.90625,,,,,,,,,
756,2148736,24192,0.01790442767583772,1.0,1.0,,,,,,,,,
757,2151584,24224,0.01909345643912605,0.9375,0.9375,,,,,,,,,
758,2155968,24256,0.011994858642758824,0.875,0.875,,,,,,,,,
759,2158304,24288,0.021454647608683024,0.875,0.875,,,,,,,,,
760,2161152,24320,0.016780954509879927,0.84375,0.84375,,,,,,,,,
761,2163488,24352,0.021614701511530776,0.9375,0.9375,0.018223899242403665,0.90625,0.90625,,,,,,
762,2166080,24384,0.021183030300300065,1.0,1.0,,,,,,,,,
763,2168672,24416,0.02005455974550443,0.90625,0.90625,,,,,,,,,
764,2171008,24448,0.02209369351661001,0.875,0.875,,,,,,,,,
765,2173344,24480,0.018658433080161616,0.9375,0.9375,,,,,,,,,
766,2175680,24512,0.023031575331289626,0.96875,0.96875,,,,,,,,,
767,2178016,24544,0.0235494143940122,1.0,1.0,,,,,,,,,
768,2180864,24576,0.016633127951368808,0.9375,0.9375,,,,,,,,,
769,2183968,24608,0.015537940842961858,0.9375,0.9375,0.01543785595411494,1.0,1.0,,,,,,
770,2186304,24640,0.025630499587459634,0.875,0.875,,,,,,,,,
771,2188640,24672,0.02249937449563306,0.90625,0.90625,,,,,,,,,
772,2192000,24704,0.019245065835827992,0.96875,0.96875,,,,,,,,,
773,2196384,24736,0.012459373348650951,0.875,0.875,,,,,,,,,
774,2199232,24768,0.021201918173102793,0.875,0.875,,,,,,,,,
775,2201568,24800,0.01894951560459276,0.96875,0.96875,,,,,,,,,
776,2204672,24832,0.017806560453158156,0.96875,0.96875,,,,,,,,,
777,2207520,24864,0.01920281863090958,0.875,0.875,0.021415090353075556,0.9375,0.9375,,,,,,
778,2210112,24896,0.018784165070110957,0.9375,0.9375,,,,,,,,,
779,2212960,24928,0.015561559026069897,0.90625,0.90625,,,,,,,,,
780,2215296,24960,0.022074785758403895,0.96875,0.96875,,,,,,,,,
781,2218144,24992,0.019109419502322464,0.875,0.875,,,,,,,,,
782,2221760,25024,0.013930132025626004,0.875,0.875,,,,,,,,,
783,2224352,25056,0.019146352506305333,0.875,0.875,,,,,,,,,
784,2227200,25088,0.019254722501685615,1.0,1.0,,,,,,,,,
785,2229792,25120,0.01751312328247235,0.9375,0.9375,0.019721366499355304,0.9375,0.9375,,,,,,
786,2232384,25152,0.019024533481985687,0.9375,0.9375,,,,,,,,,
787,2234976,25184,0.019553092678589252,1.0,1.0,,,,,,,,,
788,2237312,25216,0.017726056058538497,0.96875,0.96875,,,,,,,,,
789,2240160,25248,0.014742592211941342,0.90625,0.90625,,,,,,,,,
790,2242496,25280,0.021716439996889724,1.0,1.0,,,,,,,,,
791,2245088,25312,0.019552323809284018,0.9375,0.9375,,,,,,,,,
792,2248192,25344,0.015539379538520838,0.90625,0.90625,,,,,,,,,
793,2251296,25376,0.014101943332470805,0.96875,0.96875,0.016614071768893242,1.0,1.0,,,,,,
794,2253888,25408,0.01926716204597184,1.0,1.0,,,,,,,,,
795,2256736,25440,0.021039250539351104,0.84375,0.84375,,,,,,,,,
796,2259840,25472,0.015650439377851082,0.96875,0.96875,,,,,,,,,
797,2262944,25504,0.016079418763519725,0.875,0.875,,,,,,,,,
798,2265792,25536,0.016001696716327136,0.9375,0.9375,,,,,,,,,
799,2268384,25568,0.020031220467134014,0.96875,0.96875,,,,,,,,,
800,2270720,25600,0.02259969240578515,0.90625,0.90625,,,,,,,,,
801,2273568,25632,0.01785597291597322,0.96875,0.96875,0.017024089616901862,1.0,1.0,,,,,,
802,2278464,25664,0.010672679683597691,0.96875,0.96875,,,,,,,,,
803,2281312,25696,0.019031227001196024,1.0,1.0,,,,,,,,,
804,2284160,25728,0.019245135877665364,0.90625,0.90625,,,,,,,,,
805,2286752,25760,0.017652061901222697,1.0,1.0,,,,,,,,,
806,2289344,25792,0.019521484556377432,0.9375,0.9375,,,,,,,,,
807,2291936,25824,0.018987373920406524,0.90625,0.90625,,,,,,,,,
808,2294528,25856,0.019624278035650887,0.9375,0.9375,,,,,,,,,
809,2296864,25888,0.022367853400775194,0.90625,0.90625,0.016060307818116452,1.0,1.0,,,,,,
810,2299200,25920,0.02092770251751642,0.9375,0.9375,,,,,,,,,
811,2301536,25952,0.022093581625193554,0.96875,0.96875,,,,,,,,,
812,2304128,25984,0.019306403647055388,0.90625,0.90625,,,,,,,,,
813,2306976,26016,0.017712677741816507,0.90625,0.90625,,,,,,,,,
814,2310080,26048,0.01830989757095016,0.90625,0.90625,,,,,,,,,
815,2313184,26080,0.014639475378691078,0.9375,0.9375,,,,,,,,,
816,2316032,26112,0.014622114062915303,0.90625,0.90625,,,,,,,,,
817,2318624,26144,0.020521954134350734,0.875,0.875,0.017814264155430994,1.0,1.0,,,,,,
818,2321216,26176,0.02165191617651078,0.9375,0.9375,,,,,,,,,
819,2324832,26208,0.013525793907072453,0.875,0.875,,,,,,,,,
820,2327424,26240,0.02157501933236914,1.0,1.0,,,,,,,,,
821,2330272,26272,0.0176598114865267,1.0,1.0,,,,,,,,,
822,2333888,26304,0.014758190411938118,0.96875,0.96875,,,,,,,,,
823,2336736,26336,0.017397214355816922,0.96875,0.96875,,,,,,,,,
824,2339328,26368,0.01799052695790843,1.0,1.0,,,,,,,,,
825,2342432,26400,0.015543082576801532,0.90625,0.90625,0.01805927107289388,1.0,1.0,,,,,,
826,2344768,26432,0.018863680681381542,0.96875,0.96875,,,,,,,,,
827,2347872,26464,0.01666896450328198,0.9375,0.9375,,,,,,,,,
828,2351488,26496,0.015038122042219928,0.96875,0.96875,,,,,,,,,
829,2353824,26528,0.018476652426648397,0.96875,0.96875,,,,,,,,,
830,2357696,26560,0.013569705134612926,0.9375,0.9375,,,,,,,,,
831,2360288,26592,0.020151936594610648,0.9375,0.9375,,,,,,,,,
832,2363904,26624,0.014969430287733813,0.90625,0.90625,,,,,,,,,
833,2366496,26656,0.019635481706869483,0.90625,0.90625,0.01966825791053424,1.0,1.0,,,,,,
834,2369600,26688,0.018368265558344112,1.0,1.0,,,,,,,,,
835,2374752,26720,0.010429634553330628,0.96875,0.96875,,,,,,,,,
836,2377600,26752,0.017396480105802567,0.875,0.875,,,,,,,,,
837,2380448,26784,0.019056476312715568,0.90625,0.90625,,,,,,,,,
838,2383040,26816,0.019617084488450613,0.90625,0.90625,,,,,,,,,
839,2385888,26848,0.01745011981035989,0.9375,0.9375,,,,,,,,,
840,2389248,26880,0.01581256772835088,1.0,1.0,,,,,,,,,
841,2391584,26912,0.020102374984446537,1.0,1.0,0.020734956733366408,0.96875,0.96875,,,,,,
842,2394176,26944,0.020517899010842597,0.9375,0.9375,,,,,,,,,
843,2396768,26976,0.02026374697503715,0.96875,0.96875,,,,,,,,,
844,2399104,27008,0.02218306808321286,0.96875,0.96875,,,,,,,,,
845,2402208,27040,0.017591650144591155,0.9375,0.9375,,,,,,,,,
846,2404544,27072,0.024824725801367336,0.96875,0.96875,,,,,,,,,
847,2406880,27104,0.019211177312583164,0.96875,0.96875,,,,,,,,,
848,2409728,27136,0.018820611800039418,0.9375,0.9375,,,,,,,,,
849,2412320,27168,0.02120464699373375,0.90625,0.90625,0.01682964273887822,1.0,1.0,,,,,,
850,2415168,27200,0.019449296817820035,1.0,1.0,,,,,,,,,
851,2417504,27232,0.02128975961066639,0.875,0.875,,,,,,,,,
852,2419840,27264,0.02383735202682162,0.9375,0.9375,,,,,,,,,
853,2422176,27296,0.02001092895911324,0.96875,0.96875,,,,,,,,,
854,2425024,27328,0.01754065780886974,0.84375,0.84375,,,,,,,,,
855,2427872,27360,0.01648119638715793,0.90625,0.90625,,,,,,,,,
856,2430976,27392,0.01705670792229873,0.96875,0.96875,,,,,,,,,
857,2433568,27424,0.017917607084697973,0.90625,0.90625,0.019130359398229758,1.0,1.0,,,,,,
858,2436416,27456,0.01748972714277064,0.9375,0.9375,,,,,,,,,
859,2439264,27488,0.017905092139970814,0.90625,0.90625,,,,,,,,,
860,2441600,27520,0.020895708987531847,0.96875,0.96875,,,,,,,,,
861,2444960,27552,0.012620563208947649,0.9375,0.9375,,,,,,,,,
862,2448064,27584,0.015460289125818342,1.0,1.0,,,,,,,,,
863,2450656,27616,0.02044934451015242,0.875,0.875,,,,,,,,,
864,2453504,27648,0.018322696701908062,0.90625,0.90625,,,,,,,,,
865,2455584,27680,0.02440265052457398,0.96875,0.96875,0.015102985120745517,0.9375,0.9375,,,,,,
866,2457664,27712,0.02104131547294459,0.875,0.875,,,,,,,,,
867,2460768,27744,0.016762860703303514,0.875,0.875,,,,,,,,,
868,2463616,27776,0.01686498498923014,0.96875,0.96875,,,,,,,,,
869,2466464,27808,0.02040365877956757,0.875,0.875,,,,,,,,,
870,2469568,27840,0.016420262057692377,0.9375,0.9375,,,,,,,,,
871,2472416,27872,0.018993069881881375,0.90625,0.90625,,,,,,,,,
872,2474752,27904,0.02067295814411455,0.9375,0.9375,,,,,,,,,
873,2477088,27936,0.018114085303206698,0.90625,0.90625,0.020178418219474914,1.0,1.0,,,,,,
874,2479680,27968,0.018696005880151946,0.96875,0.96875,,,,,,,,,
875,2482016,28000,0.02012650043257165,0.96875,0.96875,,,,,,,,,
876,2484352,28032,0.020817042794994824,0.9375,0.9375,,,,,,,,,
877,2487200,28064,0.019320483783511436,0.90625,0.90625,,,,,,,,,
878,2489792,28096,0.017953478648592553,0.96875,0.96875,,,,,,,,,
879,2493152,28128,0.015420199347735643,1.0,1.0,,,,,,,,,
880,2496000,28160,0.020561529761379493,0.90625,0.90625,,,,,,,,,
881,2498848,28192,0.017321183706431372,0.9375,0.9375,0.015247292710001558,1.0,1.0,,,,,,
882,2501696,28224,0.01653970638386104,0.96875,0.96875,,,,,,,,,
883,2504544,28256,0.019373758008907515,0.9375,0.9375,,,,,,,,,
884,2507904,28288,0.014376950476436326,0.96875,0.96875,,,,,,,,,
885,2511008,28320,0.01697512579923296,0.9375,0.9375,,,,,,,,,
886,2516928,28352,0.008750559935578446,0.875,0.875,,,,,,,,,
887,2519520,28384,0.017181946402232556,1.0,1.0,,,,,,,,,
888,2522112,28416,0.017627158747291427,0.96875,0.96875,,,,,,,,,
889,2524960,28448,0.017122779713992824,0.9375,0.9375,0.022072550369328994,1.0,1.0,,,,,,
890,2527552,28480,0.01886649339099098,0.9375,0.9375,,,,,,,,,
891,2530912,28512,0.014240880577748638,0.9375,0.9375,,,,,,,,,
892,2533248,28544,0.019145070489074323,0.9375,0.9375,,,,,,,,,
893,2536096,28576,0.01741552832274642,0.8125,0.8125,,,,,,,,,
894,2538432,28608,0.018944033576050068,0.96875,0.96875,,,,,,,,,
895,2540512,28640,0.02181380026805849,0.90625,0.90625,,,,,,,,,
896,2543104,28672,0.021270262787034012,0.9375,0.9375,,,,,,,,,
897,2545440,28704,0.019096433005146803,0.96875,0.96875,0.02019904240485228,1.0,1.0,,,,,,
898,2548288,28736,0.01810992254005713,0.96875,0.96875,,,,,,,,,
899,2550624,28768,0.02001564273495786,1.0,1.0,,,,,,,,,
900,2553216,28800,0.01748696896580917,0.90625,0.90625,,,,,,,,,
901,2556064,28832,0.017588500042079517,0.96875,0.96875,,,,,,,,,
902,2558912,28864,0.019719475306149186,0.9375,0.9375,,,,,,,,,
903,2562528,28896,0.014639790194287332,0.96875,0.96875,,,,,,,,,
904,2565120,28928,0.01826278665677528,0.96875,0.96875,,,,,,,,,
905,2567968,28960,0.019007724867179065,0.90625,0.90625,0.019747741300634336,1.0,1.0,,,,,,
906,2570560,28992,0.02108357228994791,0.96875,0.96875,,,,,,,,,
907,2573408,29024,0.018516305450981343,0.9375,0.9375,,,,,,,,,
908,2576000,29056,0.021696441025644612,0.875,0.875,,,,,,,,,
909,2578592,29088,0.01829727194443572,0.90625,0.90625,,,,,,,,,
910,2580928,29120,0.022519022794054638,0.96875,0.96875,,,,,,,,,
911,2583520,29152,0.01961829716950536,0.96875,0.96875,,,,,,,,,
912,2586112,29184,0.01674417587726914,0.96875,0.96875,,,,,,,,,
913,2589472,29216,0.01594576140403253,0.90625,0.90625,0.02230481053890531,0.96875,0.96875,,,,,,
914,2592576,29248,0.014985839707996072,1.0,1.0,,,,,,,,,
915,2595168,29280,0.020092063555097826,0.96875,0.96875,,,,,,,,,
916,2597760,29312,0.021900182766800596,0.96875,0.96875,,,,,,,,,
917,2600608,29344,0.019051107111112024,0.96875,0.96875,,,,,,,,,
918,2603456,29376,0.018786053843897255,0.96875,0.96875,,,,,,,,,
919,2606816,29408,0.014922049999536863,0.96875,0.96875,,,,,,,,,
920,2609152,29440,0.020838371846529268,0.84375,0.84375,,,,,,,,,
921,2611488,29472,0.018541815885754057,1.0,1.0,0.020762707048162854,0.96875,0.96875,,,,,,
922,2614080,29504,0.021163326035532466,0.90625,0.90625,,,,,,,,,
923,2616672,29536,0.020158286497991867,0.9375,0.9375,,,,,,,,,
924,2619776,29568,0.016585639646734145,0.9375,0.9375,,,,,,,,,
925,2624416,29600,0.00974417227831898,0.96875,0.96875,,,,,,,,,
926,2626752,29632,0.02155963733092307,1.0,1.0,,,,,,,,,
927,2629344,29664,0.0202660192168178,0.84375,0.84375,,,,,,,,,
928,2632192,29696,0.018988119113472438,0.96875,0.96875,,,,,,,,,
929,2635296,29728,0.015718999603146395,1.0,1.0,0.015222148783054777,1.0,1.0,,,,,,
930,2637632,29760,0.021819038917915864,0.96875,0.96875,,,,,,,,,
931,2640224,29792,0.018969103170252615,1.0,1.0,,,,,,,,,
932,2642816,29824,0.020274094152179074,0.9375,0.9375,,,,,,,,,
933,2645408,29856,0.01823241388744356,1.0,1.0,,,,,,,,,
934,2648512,29888,0.017874835611639668,0.96875,0.96875,,,,,,,,,
935,2651104,29920,0.019897661058877747,1.0,1.0,,,,,,,,,
936,2654464,29952,0.015680726564439064,0.9375,0.9375,,,,,,,,,
937,2657056,29984,0.018332562410880982,0.96875,0.96875,0.01618914962818526,0.96875,0.96875,,,,,,
938,2659904,30016,0.020369139628766634,0.875,0.875,,,,,,,,,
939,2662240,30048,0.018979163480994835,0.9375,0.9375,,,,,,,,,
940,2664576,30080,0.02259002266654803,0.9375,0.9375,,,,,,,,,
941,2667424,30112,0.018854726781669242,1.0,1.0,,,,,,,,,
942,2669760,30144,0.01917997141919492,0.96875,0.96875,,,,,,,,,
943,2672352,30176,0.019180425055232368,0.96875,0.96875,,,,,,,,,
944,2674944,30208,0.018484561946077997,1.0,1.0,,,,,,,,,
945,2677536,30240,0.019535094637095456,1.0,1.0,0.01880653899303965,1.0,1.0,,,,,,
946,2680640,30272,0.013006533597647975,1.0,1.0,,,,,,,,,
947,2683232,30304,0.018185483727649228,0.875,0.875,,,,,,,,,
948,2685824,30336,0.01764765897365785,1.0,1.0,,,,,,,,,
949,2688416,30368,0.018483891488201714,0.96875,0.96875,,,,,,,,,
950,2691008,30400,0.02183438001326759,0.90625,0.90625,,,,,,,,,
951,2694880,30432,0.014084728438577283,0.9375,0.9375,,,,,,,,,
952,2697472,30464,0.019493414880947108,0.9375,0.9375,,,,,,,,,
953,2700320,30496,0.018008208697688422,0.84375,0.84375,0.018245139917936904,1.0,1.0,,,,,,
954,2702656,30528,0.020082471935124684,0.96875,0.96875,,,,,,,,,
955,2705248,30560,0.01983407911389201,0.96875,0.96875,,,,,,,,,
956,2707584,30592,0.020547450462655457,0.9375,0.9375,,,,,,,,,
957,2710176,30624,0.02098579263665782,0.875,0.875,,,,,,,,,
958,2713024,30656,0.018887957631130436,0.9375,0.9375,,,,,,,,,
959,2715360,30688,0.019416929479321623,1.0,1.0,,,,,,,,,
960,2718208,30720,0.017917741643161757,1.0,1.0,,,,,,,,,
961,2721568,30752,0.01831245870571309,1.0,1.0,0.011477957522828307,1.0,1.0,,,,,,
962,2724160,30784,0.019976736224053136,0.90625,0.90625,,,,,,,,,
963,2726752,30816,0.016289475396873265,0.96875,0.96875,,,,,,,,,
964,2729600,30848,0.017268787909646473,0.9375,0.9375,,,,,,,,,
965,2733216,30880,0.019345260748558055,0.96875,0.96875,,,,,,,,,
966,2736832,30912,0.013197056846765134,0.9375,0.9375,,,,,,,,,
967,2739936,30944,0.015525464699536059,0.96875,0.96875,,,,,,,,,
968,2742784,30976,0.017001855870734384,0.96875,0.96875,,,,,,,,,
969,2745120,31008,0.020088130861581083,0.96875,0.96875,0.01925561538252786,1.0,1.0,,,,,,
970,2747712,31040,0.01940573965167542,0.96875,0.96875,,,,,,,,,
971,2754912,31072,0.006639597187786726,1.0,1.0,,,,,,,,,
972,2757504,31104,0.019908379694009555,0.875,0.875,,,,,,,,,
973,2760608,31136,0.015831178282079878,1.0,1.0,,,,,,,,,
974,2763456,31168,0.018810517487969105,0.96875,0.96875,,,,,,,,,
975,2766560,31200,0.017735370299518893,1.0,1.0,,,,,,,,,
976,2769920,31232,0.017107197578561315,0.9375,0.9375,,,,,,,,,
977,2772512,31264,0.018778666503049678,0.9375,0.9375,0.015100634324498813,1.0,1.0,,,,,,
978,2775616,31296,0.014462242119702907,0.9375,0.9375,,,,,,,,,
979,2778208,31328,0.019048262167433837,0.90625,0.90625,,,,,,,,,
980,2780800,31360,0.01677845201363636,0.90625,0.90625,,,,,,,,,
981,2787232,31392,0.008478804284125577,0.875,0.875,,,,,,,,,
982,2789824,31424,0.020256337268763133,0.90625,0.90625,,,,,,,,,
983,2792672,31456,0.017577369243396614,1.0,1.0,,,,,,,,,
984,2795520,31488,0.01973622776378986,0.96875,0.96875,,,,,,,,,
985,2799136,31520,0.013151586392068005,0.9375,0.9375,0.017339534251841905,0.96875,0.96875,,,,,,
986,2802240,31552,0.015090144148977974,0.96875,0.96875,,,,,,,,,
987,2804576,31584,0.021709102969130388,0.90625,0.90625,,,,,,,,,
988,2807680,31616,0.01912677978455363,0.90625,0.90625,,,,,,,,,
989,2810528,31648,0.017014898919285704,0.9375,0.9375,,,,,,,,,
990,2812864,31680,0.023050978950342606,0.96875,0.96875,,,,,,,,,
991,2814944,31712,0.022312382266521096,0.96875,0.96875,,,,,,,,,
992,2817792,31744,0.017904241975807745,1.0,1.0,,,,,,,,,
993,2820384,31776,0.022551151317467207,0.875,0.875,0.021695692215950968,0.96875,0.96875,,,,,,
994,2822976,31808,0.023326982945896982,0.9375,0.9375,,,,,,,,,
995,2825568,31840,0.020623238535139577,0.9375,0.9375,,,,,,,,,
996,2828416,31872,0.020304670745224407,0.96875,0.96875,,,,,,,,,
997,2830752,31904,0.021696339808079997,0.8125,0.8125,,,,,,,,,
998,2833344,31936,0.020115510688170034,0.90625,0.90625,,,,,,,,,
999,2835936,31968,0.021339066245707618,0.90625,0.90625,,,,,,,,,
1000,2839808,32000,0.014220260203498565,0.90625,0.90625,,,,,,,,,
1001,2842912,32032,0.01729609611670214,0.9375,0.9375,0.02048578464823651,0.96875,0.96875,,,,,,
1002,2845760,32064,0.02297977371815454,1.0,1.0,,,,,,,,,
1003,2848352,32096,0.022665676388120653,0.96875,0.96875,,,,,,,,,
1004,2851456,32128,0.0167380706608094,0.9375,0.9375,,,,,,,,,
1005,2854304,32160,0.01804866184721069,0.96875,0.96875,,,,,,,,,
1006,2857408,32192,0.016426385258837533,0.9375,0.9375,,,,,,,,,
1007,2861024,32224,0.012995688742313539,0.96875,0.96875,,,,,,,,,
1008,2863360,32256,0.021921524127027015,0.875,0.875,,,,,,,,,
1009,2866208,32288,0.0192672206432042,0.96875,0.96875,0.021568922885633536,1.0,1.0,,,,,,
1010,2868544,32320,0.02239673720389934,0.90625,0.90625,,,,,,,,,
1011,2871392,32352,0.0175349549643179,0.96875,0.96875,,,,,,,,,
1012,2874496,32384,0.016186379855562597,1.0,1.0,,,,,,,,,
1013,2876832,32416,0.02200814245112063,0.96875,0.96875,,,,,,,,,
1014,2879168,32448,0.018995131939285745,0.90625,0.90625,,,,,,,,,
1015,2881504,32480,0.02287077740103031,0.875,0.875,,,,,,,,,
1016,2884096,32512,0.017138568764250402,0.96875,0.96875,,,,,,,,,
1017,2886432,32544,0.020803424941805995,0.96875,0.96875,0.019373022418125104,1.0,1.0,,,,,,
1018,2889792,32576,0.014953601538195657,0.9375,0.9375,,,,,,,,,
1019,2892640,32608,0.01639420396006655,0.9375,0.9375,,,,,,,,,
1020,2895232,32640,0.020808227969116817,0.96875,0.96875,,,,,,,,,
1021,2897568,32672,0.0179071952315764,0.9375,0.9375,,,,,,,,,
1022,2908352,32704,0.005531002388732972,0.9375,0.9375,,,,,,,,,
1023,2910944,32736,0.01977246347504649,0.96875,0.96875,,,,,,,,,
1024,2913792,32768,0.017160461164111275,0.90625,0.90625,,,,,,,,,
1025,2916640,32800,0.01938432148388159,0.9375,0.9375,0.015691365547349973,1.0,1.0,,,,,,
1026,2918976,32832,0.02007214969171394,1.0,1.0,,,,,,,,,
1027,2921568,32864,0.019667875746701317,0.9375,0.9375,,,,,,,,,
1028,2927488,32896,0.010316890588088176,0.90625,0.90625,,,,,,,,,
1029,2930080,32928,0.02148224647285103,0.96875,0.96875,,,,,,,,,
1030,2932416,32960,0.021662510770581234,0.9375,0.9375,,,,,,,,,
1031,2934752,32992,0.019588005100482413,0.75,0.75,,,,,,,,,
1032,2937344,33024,0.020461131598442404,0.96875,0.96875,,,,,,,,,
1033,2940448,33056,0.014824317666985632,0.9375,0.9375,0.01767684757026843,1.0,1.0,,,,,,
1034,2943296,33088,0.018255722748556746,0.9375,0.9375,,,,,,,,,
1035,2945888,33120,0.019272159006844876,0.9375,0.9375,,,,,,,,,
1036,2948480,33152,0.018159643172412848,0.96875,0.96875,,,,,,,,,
1037,2951584,33184,0.017331758315081606,0.9375,0.9375,,,,,,,,,
1038,2953920,33216,0.02074858102797987,0.875,0.875,,,,,,,,,
1039,2957024,33248,0.017373371796103456,0.90625,0.90625,,,,,,,,,
1040,2960128,33280,0.016113736856355403,0.9375,0.9375,,,,,,,,,
1041,2962464,33312,0.0195147301802052,0.9375,0.9375,0.018021483359130827,1.0,1.0,,,,,,
1042,2965056,33344,0.021973892865042026,0.90625,0.90625,,,,,,,,,
1043,2967648,33376,0.015611991458650354,0.90625,0.90625,,,,,,,,,
1044,2969984,33408,0.02131245972196796,0.96875,0.96875,,,,,,,,,
1045,2972832,33440,0.018533411374119128,0.9375,0.9375,,,,0.9890000224113464,0.9870967741935484,0.9892241379310345,0.9994270297220793,0.9992944450504855,0.9881593110871905
1046,2975680,33472,0.017509318448316404,1.0,1.0,,,,,,,,,
1047,2978016,33504,0.020920415646375923,0.96875,0.96875,,,,,,,,,
1048,2980864,33536,0.019866178654246655,0.9375,0.9375,,,,,,,,,
1049,2984224,33568,0.014136126009508325,0.875,0.875,0.021439104073487238,1.0,1.0,,,,,,
1050,2987072,33600,0.01710669533967028,0.9375,0.9375,,,,,,,,,
1051,2989408,33632,0.019867812105497377,0.96875,0.96875,,,,,,,,,
1052,2992256,33664,0.015685317575344228,0.90625,0.90625,,,,,,,,,
1053,2995872,33696,0.014559694477840942,1.0,1.0,,,,,,,,,
1054,2998464,33728,0.019361981157724105,0.9375,0.9375,,,,,,,,,
1055,3000800,33760,0.019171504495200817,0.90625,0.90625,,,,,,,,,
1056,3003648,33792,0.018150345991618383,0.9375,0.9375,,,,,,,,,
1057,3006752,33824,0.014921257635964141,0.96875,0.96875,0.01922744844191058,1.0,1.0,,,,,,
1058,3009088,33856,0.020521341681491084,0.875,0.875,,,,,,,,,
1059,3011680,33888,0.018315743977566835,1.0,1.0,,,,,,,,,
1060,3014528,33920,0.015551646908661421,0.875,0.875,,,,,,,,,
1061,3017120,33952,0.0172660226587511,1.0,1.0,,,,,,,,,
1062,3019456,33984,0.02161464691944955,0.9375,0.9375,,,,,,,,,
1063,3022048,34016,0.01846560053441767,0.96875,0.96875,,,,,,,,,
1064,3025152,34048,0.01579582967198347,0.875,0.875,,,,,,,,,
1065,3028512,34080,0.015595691995265169,1.0,1.0,0.014171431485607186,1.0,1.0,,,,,,
1066,3031104,34112,0.01602209604454303,0.96875,0.96875,,,,,,,,,
1067,3033440,34144,0.020308573725099227,0.96875,0.96875,,,,,,,,,
1068,3036800,34176,0.014278441386697725,0.9375,0.9375,,,,,,,,,
1069,3039904,34208,0.01731198698778866,0.96875,0.96875,,,,,,,,,
