step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
680,20026368,43520,0.012482678950771289,0.65625,0.65625,,,,,,,,,
681,20057664,43584,0.01175067059032625,0.75,0.75,0.014598623573395187,0.84375,0.84375,,,,,,
682,20088960,43648,0.012357336138634952,0.671875,0.671875,,,,,,,,,
683,20118208,43712,0.012539756908917447,0.671875,0.671875,,,,,,,,,
684,20150016,43776,0.01163214052923073,0.71875,0.71875,,,,,,,,,
685,20178240,43840,0.013535745951929327,0.625,0.625,,,,,,,,,
686,20213632,43904,0.011198135753549434,0.8125,0.8125,,,,,,,,,
687,20244416,43968,0.01199095308448128,0.75,0.75,,,,,,,,,
688,20267520,44032,0.017117585498659334,0.6875,0.6875,,,,,,,,,
689,20293696,44096,0.013744004566933801,0.78125,0.78125,0.014655710543637459,0.84375,0.84375,,,,,,
690,20323968,44160,0.013495824394403015,0.609375,0.609375,,,,,,,,,
691,20352704,44224,0.014232270549771359,0.703125,0.703125,,,,,,,,,
692,20379904,44288,0.01556163737287575,0.734375,0.734375,,,,,,,,,
693,20405568,44352,0.015420896248542306,0.6875,0.6875,,,,,,,,,
694,20432256,44416,0.015332288778839073,0.671875,0.671875,,,,,,,,,
695,20468160,44480,0.010971880048002444,0.609375,0.609375,,,,,,,,,
696,20494336,44544,0.016397383125953333,0.734375,0.734375,,,,,,,,,
697,20528704,44608,0.010752287697823975,0.640625,0.640625,0.014138614097018304,0.796875,0.796875,,,,,,
698,20555392,44672,0.014042913530341282,0.8125,0.8125,,,,,,,,,
699,20585664,44736,0.01310810883580457,0.734375,0.734375,,,,,,,,,
700,20614400,44800,0.01357578627795752,0.78125,0.78125,,,,,,,,,
701,20638528,44864,0.01631438054066973,0.671875,0.671875,,,,,,,,,
702,20665728,44928,0.014396667725765418,0.640625,0.640625,,,,,,,,,
703,20693952,44992,0.013477830268764392,0.71875,0.71875,,,,,,,,,
704,20725760,45056,0.01368910038818179,0.703125,0.703125,,,,,,,,,
705,20752960,45120,0.01449526648899547,0.828125,0.828125,0.012942572457849234,0.6875,0.6875,,,,,,
706,20784768,45184,0.010873812039051337,0.640625,0.640625,,,,,,,,,
707,20809408,45248,0.01775671916566117,0.65625,0.65625,,,,,,,,,
708,20835072,45312,0.01630528873135329,0.5625,0.5625,,,,,,,,,
709,20866368,45376,0.014188586496159634,0.703125,0.703125,,,,,,,,,
710,20895104,45440,0.01356904573265351,0.640625,0.640625,,,,,,,,,
711,20933568,45504,0.010238722346699723,0.71875,0.71875,,,,,,,,,
712,20966912,45568,0.011795528026331945,0.65625,0.65625,,,,,,,,,
713,20995136,45632,0.014795108877991698,0.625,0.625,0.013293247649529607,0.65625,0.65625,,,,,,
714,21025920,45696,0.013881121653483137,0.65625,0.65625,,,,,,,,,
715,21060288,45760,0.011657362562635665,0.6875,0.6875,,,,,,,,,
716,21089024,45824,0.012520637211909335,0.703125,0.703125,,,,,,,,,
717,21115200,45888,0.014038297072984799,0.640625,0.640625,,,,,,,,,
718,21145472,45952,0.012794973956822287,0.671875,0.671875,,,,,,,,,
719,21174720,46016,0.012917114952636234,0.71875,0.71875,,,,,,,,,
720,21200384,46080,0.015640170645813533,0.546875,0.546875,,,,,,,,,
721,21231168,46144,0.012580583894756074,0.71875,0.71875,0.015513721417164564,0.640625,0.640625,,,,,,
722,21260928,46208,0.013161151796901508,0.65625,0.65625,,,,,,,,,
723,21293248,46272,0.011308449737320356,0.734375,0.734375,,,,,,,,,
724,21320448,46336,0.01521277430114905,0.6875,0.6875,,,,,,,,,
725,21350720,46400,0.012898486738232014,0.671875,0.671875,,,,,,,,,
726,21376384,46464,0.015024555917822343,0.734375,0.734375,,,,,,,,,
727,21402048,46528,0.015079917873768056,0.609375,0.609375,,,,,,,,,
728,21438464,46592,0.011321629240933601,0.609375,0.609375,,,,,,,,,
729,21468224,46656,0.013327974199577666,0.671875,0.671875,0.01592159341215374,0.71875,0.71875,,,,,,
730,21496448,46720,0.013075812999406437,0.65625,0.65625,,,,,,,,,
731,21534400,46784,0.010521501923753274,0.765625,0.765625,,,,,,,,,
732,21564672,46848,0.012872155519934134,0.734375,0.734375,,,,,,,,,
733,21595968,46912,0.01195086568841402,0.75,0.75,,,,,,,,,
734,21623168,46976,0.013455113725753233,0.703125,0.703125,,,,,,,,,
735,21647296,47040,0.01587608010480777,0.671875,0.671875,,,,,,,,,
736,21677568,47104,0.013092994102493058,0.84375,0.84375,,,,,,,,,
737,21705792,47168,0.013746665597430702,0.65625,0.65625,0.01595129923369988,0.71875,0.71875,,,,,,
738,21738112,47232,0.011778447909443294,0.640625,0.640625,,,,,,,,,
739,21766336,47296,0.013733150464039683,0.703125,0.703125,,,,,,,,,
740,21795584,47360,0.013418545153895102,0.734375,0.734375,,,,,,,,,
741,21822272,47424,0.014520989716380174,0.71875,0.71875,,,,,,,,,
742,21853568,47488,0.011899200212055951,0.65625,0.65625,,,,,,,,,
743,21881792,47552,0.013836682610421114,0.71875,0.71875,,,,,,,,,
744,21911552,47616,0.014208988206152936,0.6875,0.6875,,,,,,,,,
745,21945920,47680,0.01095282809598067,0.703125,0.703125,0.015377932400533983,0.75,0.75,,,,,,
746,21978752,47744,0.012451789306085813,0.765625,0.765625,,,,,,,,,
747,22006976,47808,0.013117574206246284,0.734375,0.734375,,,,,,,,,
748,22031616,47872,0.015577082316798567,0.765625,0.765625,,,,,,,,,
749,22056768,47936,0.015242781993232472,0.75,0.75,,,,,,,,,
750,22089600,48000,0.011612653313535618,0.71875,0.71875,,,,,,,,,
751,22120384,48064,0.012002289437801612,0.703125,0.703125,,,,,,,,,
752,22154240,48128,0.012102677695557564,0.765625,0.765625,,,,,,,,,
753,22183488,48192,0.012921328922235261,0.765625,0.765625,0.01309959186305602,0.75,0.75,,,,,,
754,22215296,48256,0.012564764840236681,0.765625,0.765625,,,,,,,,,
755,22239936,48320,0.015188570375841025,0.671875,0.671875,,,,,,,,,
756,22266112,48384,0.015036269801363309,0.609375,0.609375,,,,,,,,,
757,22295360,48448,0.013301775916729448,0.75,0.75,,,,,,,,,
758,22327680,48512,0.011540116975124946,0.625,0.625,,,,,,,,,
759,22356928,48576,0.013518906986373147,0.671875,0.671875,,,,,,,,,
760,22390784,48640,0.012517345325123464,0.71875,0.71875,,,,,,,,,
761,22422592,48704,0.013424917924834457,0.765625,0.765625,0.01305771774987736,0.765625,0.765625,,,,,,
762,22454912,48768,0.012454763403850476,0.703125,0.703125,,,,,,,,,
763,22479040,48832,0.016684841562038248,0.765625,0.765625,,,,,,,,,
764,22504192,48896,0.014679958435592168,0.6875,0.6875,,,,,,,,,
765,22529856,48960,0.01488469550240252,0.71875,0.71875,,,,,,,,,
766,22559616,49024,0.012975774349447468,0.640625,0.640625,,,,,,,,,
767,22597568,49088,0.01027140590455192,0.75,0.75,,,,0.7540000081062317,0.7439024390243902,0.811787072243346,0.8542198103672329,0.8641732533055426,0.7763636363636364
768,22620672,49152,0.01702096227874558,0.8125,0.8125,,,,,,,,,
769,22656576,49216,0.01015141534038728,0.71875,0.71875,0.01528416731598752,0.765625,0.765625,,,,,,
770,22685312,49280,0.013965823721831583,0.78125,0.78125,,,,,,,,,
771,22715584,49344,0.013788524776481475,0.6875,0.6875,,,,,,,,,
772,22741760,49408,0.01563283261046473,0.71875,0.71875,,,,,,,,,
773,22774080,49472,0.012299859113653671,0.703125,0.703125,,,,,,,,,
774,22799744,49536,0.014755098612438218,0.828125,0.828125,,,,,,,,,
775,22828992,49600,0.01318987586937969,0.71875,0.71875,,,,,,,,,
776,22859776,49664,0.012389651653693896,0.703125,0.703125,,,,,,,,,
777,22893120,49728,0.011880528853424784,0.796875,0.796875,0.011464983334544558,0.8125,0.8125,,,,,,
778,22918272,49792,0.01506667601779826,0.703125,0.703125,,,,,,,,,
779,22944960,49856,0.014439331291346759,0.78125,0.78125,,,,,,,,,
780,22975232,49920,0.013123805555788431,0.6875,0.6875,,,,,,,,,
781,23004992,49984,0.013023396781093318,0.8125,0.8125,,,,,,,,,
782,23034240,50048,0.012741595523451445,0.828125,0.828125,,,,,,,,,
783,23059392,50112,0.015200028998271003,0.78125,0.78125,,,,,,,,,
784,23090176,50176,0.011512051145113259,0.828125,0.828125,,,,,,,,,
785,23120960,50240,0.011065975346478824,0.765625,0.765625,0.012057617578210887,0.796875,0.796875,,,,,,
786,23150208,50304,0.01459469375526058,0.75,0.75,,,,,,,,,
787,23178944,50368,0.013555394100022575,0.78125,0.78125,,,,,,,,,
788,23208704,50432,0.012379153487702941,0.765625,0.765625,,,,,,,,,
789,23241536,50496,0.011378295673373399,0.71875,0.71875,,,,,,,,,
790,23271296,50560,0.012849154029977935,0.6875,0.6875,,,,,,,,,
791,23303616,50624,0.011095390762098107,0.78125,0.78125,,,,,,,,,
792,23330304,50688,0.013127589983504846,0.765625,0.765625,,,,,,,,,
793,23361600,50752,0.012480642808678881,0.765625,0.765625,0.016074734961017207,0.6875,0.6875,,,,,,
794,23391360,50816,0.012830285331057656,0.71875,0.71875,,,,,,,,,
795,23417024,50880,0.014400685760737594,0.671875,0.671875,,,,,,,,,
796,23444224,50944,0.014393527013054125,0.734375,0.734375,,,,,,,,,
797,23469888,51008,0.015542118219617705,0.765625,0.765625,,,,,,,,,
798,23498624,51072,0.012656086536376569,0.640625,0.640625,,,,,,,,,
799,23525312,51136,0.012812224260888508,0.78125,0.78125,,,,,,,,,
800,23554048,51200,0.013338130269860865,0.65625,0.65625,,,,,,,,,
801,23589440,51264,0.01080386978052802,0.765625,0.765625,0.014992559935841844,0.71875,0.71875,,,,,,
802,23615104,51328,0.014994306590454955,0.703125,0.703125,,,,,,,,,
803,23643840,51392,0.013579852386304757,0.796875,0.796875,,,,,,,,,
804,23677696,51456,0.010839557847963787,0.671875,0.671875,,,,,,,,,
805,23707968,51520,0.012319943533939077,0.8125,0.8125,,,,,,,,,
806,23733120,51584,0.016967361156763765,0.78125,0.78125,,,,,,,,,
807,23768000,51648,0.00993961512590823,0.734375,0.734375,,,,,,,,,
808,23796736,51712,0.012930006035947792,0.703125,0.703125,,,,,,,,,
809,23825984,51776,0.014526110754600047,0.71875,0.71875,0.015323935055951796,0.765625,0.765625,,,,,,
810,23856768,51840,0.013696046699987889,0.671875,0.671875,,,,,,,,,
811,23884992,51904,0.013241244328234291,0.765625,0.765625,,,,,,,,,
812,23907072,51968,0.01571773373649226,0.75,0.75,,,,,,,,,
813,23932224,52032,0.014403110814992168,0.78125,0.78125,,,,,,,,,
814,23962496,52096,0.011889662906565252,0.75,0.75,,,,,,,,,
815,23991744,52160,0.012977067302061898,0.75,0.75,,,,,,,,,
816,24019456,52224,0.013818108809862941,0.703125,0.703125,,,,,,,,,
817,24052800,52288,0.01194242713472771,0.75,0.75,0.00890803680701713,0.78125,0.78125,,,,,,
818,24077952,52352,0.015328524748871319,0.78125,0.78125,,,,,,,,,
819,24105664,52416,0.01360431385611986,0.765625,0.765625,,,,,,,,,
820,24132352,52480,0.01489935721253597,0.796875,0.796875,,,,,,,,,
821,24162112,52544,0.011713961701607574,0.75,0.75,,,,,,,,,
822,24198016,52608,0.010458258123713258,0.71875,0.71875,,,,,,,,,
823,24225216,52672,0.015195426995879249,0.765625,0.765625,,,,,,,,,
824,24252416,52736,0.012968406948753744,0.765625,0.765625,,,,,,,,,
825,24280128,52800,0.014107079093175778,0.75,0.75,0.01772230577232482,0.828125,0.828125,,,,,,
826,24304768,52864,0.014068421925709264,0.796875,0.796875,,,,,,,,,
827,24335040,52928,0.012870457802856484,0.875,0.875,,,,,,,,,
828,24367360,52992,0.01261998844122024,0.734375,0.734375,,,,,,,,,
829,24403264,53056,0.010111595508515312,0.78125,0.78125,,,,,,,,,
830,24430464,53120,0.013134105370388494,0.640625,0.640625,,,,,,,,,
831,24462272,53184,0.011876047085278176,0.75,0.75,,,,,,,,,
832,24486400,53248,0.014869528289150719,0.78125,0.78125,,,,,,,,,
833,24515648,53312,0.012284027591025757,0.78125,0.78125,0.015006809528709347,0.6875,0.6875,,,,,,
834,24545920,53376,0.012931261832911666,0.703125,0.703125,,,,,,,,,
835,24574656,53440,0.0129515089515585,0.84375,0.84375,,,,,,,,,
836,24602880,53504,0.012298232948511385,0.84375,0.84375,,,,,,,,,
837,24635712,53568,0.01291515875991788,0.828125,0.828125,,,,,,,,,
838,24661376,53632,0.014294421246567981,0.71875,0.71875,,,,,,,,,
839,24693696,53696,0.01155937864922505,0.671875,0.671875,,,,,,,,,
840,24724480,53760,0.01232022635274267,0.8125,0.8125,,,,,,,,,
841,24751680,53824,0.014177021524754389,0.8125,0.8125,0.017131862747794425,0.8125,0.8125,,,,,,
842,24786048,53888,0.011309635782839972,0.734375,0.734375,,,,,,,,,
843,24816832,53952,0.0126945529947476,0.734375,0.734375,,,,,,,,,
844,24841984,54016,0.015020696229222443,0.6875,0.6875,,,,,,,,,
845,24871744,54080,0.011981297679085014,0.640625,0.640625,,,,,,,,,
846,24901504,54144,0.011760977583587217,0.71875,0.71875,,,,,,,,,
847,24931776,54208,0.012050868653380557,0.609375,0.609375,,,,,,,,,
848,24959488,54272,0.01404907770324516,0.71875,0.71875,,,,,,,,,
849,24987200,54336,0.01364958810464303,0.6875,0.6875,0.014639138528460048,0.734375,0.734375,,,,,,
850,25020544,54400,0.010049381743145463,0.796875,0.796875,,,,,,,,,
851,25049792,54464,0.012258698436469418,0.796875,0.796875,,,,,,,,,
852,25075456,54528,0.015260876763588343,0.71875,0.71875,,,,,,,,,
853,25100608,54592,0.015294550028591952,0.65625,0.65625,,,,,,,,,
854,25128832,54656,0.013322485140258241,0.8125,0.8125,,,,,,,,,
855,25157568,54720,0.012617848464853938,0.6875,0.6875,,,,,,,,,
856,25185280,54784,0.013859763476761088,0.75,0.75,,,,,,,,,
857,25211968,54848,0.01460340200025664,0.734375,0.734375,0.015263434859983199,0.796875,0.796875,,,,,,
858,25238144,54912,0.014450468948461831,0.765625,0.765625,,,,,,,,,
859,25264832,54976,0.014992331066940116,0.71875,0.71875,,,,,,,,,
860,25294592,55040,0.012698747098252321,0.75,0.75,,,,,,,,,
861,25322816,55104,0.013955092798086129,0.75,0.75,,,,,,,,,
862,25350528,55168,0.013319378647507499,0.828125,0.828125,,,,,,,,,
863,25379264,55232,0.01367731791166202,0.828125,0.828125,,,,,,,,,
864,25409536,55296,0.01323696980417529,0.765625,0.765625,,,,,,,,,
865,25444416,55360,0.011168837923415567,0.671875,0.671875,0.012730262725529887,0.828125,0.828125,,,,,,
866,25476736,55424,0.012647196107345582,0.765625,0.765625,,,,,,,,,
867,25512128,55488,0.01036479298376117,0.78125,0.78125,,,,,,,,,
868,25542400,55552,0.01261322431267476,0.609375,0.609375,,,,,,,,,
869,25569600,55616,0.013914242065796797,0.796875,0.796875,,,,,,,,,
870,25597824,55680,0.01336258002736307,0.828125,0.828125,,,,,,,,,
871,25627584,55744,0.01209732219080638,0.8125,0.8125,,,,,,,,,
872,25656832,55808,0.012115449024798403,0.640625,0.640625,,,,,,,,,
873,25681984,55872,0.014053636094001388,0.796875,0.796875,0.014035450204942915,0.78125,0.78125,,,,,,
874,25712256,55936,0.012981181487656217,0.8125,0.8125,,,,,,,,,
875,25740480,56000,0.01368404914177082,0.703125,0.703125,,,,,,,,,
876,25768704,56064,0.014292543414539107,0.6875,0.6875,,,,,,,,,
877,25796928,56128,0.014307619829335642,0.703125,0.703125,,,,,,,,,
878,25824640,56192,0.012589286580070335,0.734375,0.734375,,,,,,,,,
879,25855936,56256,0.012854538300020368,0.734375,0.734375,,,,,,,,,
880,25890816,56320,0.010766564554204997,0.671875,0.671875,,,,,,,,,
881,25927232,56384,0.009734019974123107,0.8125,0.8125,0.015171109674768011,0.71875,0.71875,,,,,,
882,25956480,56448,0.013642169124848152,0.828125,0.828125,,,,,,,,,
883,25981120,56512,0.015571615447046076,0.765625,0.765625,,,,,,,,,
884,26019584,56576,0.01016119656226282,0.6875,0.6875,,,,,,,,,
885,26054976,56640,0.010619558186722363,0.75,0.75,,,,,,,,,
886,26084224,56704,0.012963480812081844,0.765625,0.765625,,,,,,,,,
887,26115008,56768,0.012727263657206032,0.671875,0.671875,,,,,,,,,
888,26141184,56832,0.014704029969982189,0.75,0.75,,,,,,,,,
889,26172992,56896,0.011695718846857717,0.671875,0.671875,0.012463904968213419,0.828125,0.828125,,,,,,
890,26201728,56960,0.013072341374305593,0.75,0.75,,,,,,,,,
891,26231488,57024,0.012971458045539121,0.734375,0.734375,,,,,,,,,
892,26260224,57088,0.014812178005668362,0.765625,0.765625,,,,,,,,,
893,26286400,57152,0.013682304821837011,0.828125,0.828125,,,,,,,,,
894,26312064,57216,0.015714960352523753,0.75,0.75,,,,,,,,,
895,26341824,57280,0.012145968785177218,0.859375,0.859375,,,,,,,,,
896,26371072,57344,0.012523316013480773,0.6875,0.6875,,,,,,,,,
897,26396224,57408,0.015319923052693876,0.765625,0.765625,0.013722535147664678,0.8125,0.8125,,,,,,
898,26428032,57472,0.012234885650920442,0.65625,0.65625,,,,,,,,,
899,26457280,57536,0.013076767745290466,0.828125,0.828125,,,,,,,,,
900,26484480,57600,0.013014793453586177,0.6875,0.6875,,,,,,,,,
901,26508608,57664,0.015574605835773686,0.796875,0.796875,,,,,,,,,
902,26533248,57728,0.015248750481704293,0.796875,0.796875,,,,,,,,,
903,26559936,57792,0.013921335784203707,0.75,0.75,,,,,,,,,
904,26586624,57856,0.014192375035242864,0.703125,0.703125,,,,,,,,,
905,26611264,57920,0.014136474168952801,0.71875,0.71875,0.010717451920678928,0.734375,0.734375,,,,,,
906,26639488,57984,0.012327311485143154,0.78125,0.78125,,,,,,,,,
907,26669760,58048,0.012844909243473387,0.859375,0.859375,,,,,,,,,
908,26692352,58112,0.01535961574854765,0.703125,0.703125,,,,,,,,,
909,26720064,58176,0.014537166555270275,0.6875,0.6875,,,,,,,,,
910,26750336,58240,0.012510177950818064,0.703125,0.703125,,,,,,,,,
911,26778560,58304,0.013428907397220064,0.78125,0.78125,,,,,,,,,
912,26808832,58368,0.011981311205001859,0.703125,0.703125,,,,,,,,,
913,26836032,58432,0.013537336282695185,0.8125,0.8125,0.012426142981083523,0.765625,0.765625,,,,,,
914,26864256,58496,0.012962716117605,0.75,0.75,,,,,,,,,
915,26892992,58560,0.012993663106543898,0.765625,0.765625,,,,,,,,,
916,26921728,58624,0.012624167704767543,0.703125,0.703125,,,,,,,,,
917,26946368,58688,0.014152141154468676,0.796875,0.796875,,,,,,,,,
918,26978688,58752,0.011177715425482944,0.765625,0.765625,,,,,,,,,
919,27006400,58816,0.012631390102243522,0.796875,0.796875,,,,,,,,,
920,27033600,58880,0.013486338137791383,0.75,0.75,,,,,,,,,
921,27070528,58944,0.009402250976434302,0.796875,0.796875,0.016187064609913,0.78125,0.78125,,,,,,
922,27098240,59008,0.01267861332514059,0.71875,0.71875,,,,,,,,,
923,27131072,59072,0.01164756544079381,0.796875,0.796875,,,,,,,,,
924,27157248,59136,0.012490628879386918,0.734375,0.734375,,,,,,,,,
925,27193664,59200,0.010684164513064984,0.71875,0.71875,,,,,,,,,
926,27223424,59264,0.013065423081417516,0.71875,0.71875,,,,,,,,,
927,27252672,59328,0.013088992233853881,0.71875,0.71875,,,,,,,,,
928,27282944,59392,0.012914522455125673,0.78125,0.78125,,,,,,,,,
929,27308608,59456,0.01412795636071597,0.71875,0.71875,0.014840361451635666,0.734375,0.734375,,,,,,
930,27334784,59520,0.015421087291818911,0.75,0.75,,,,,,,,,
931,27362496,59584,0.013606684189095422,0.71875,0.71875,,,,,,,,,
932,27391232,59648,0.01155015050797933,0.84375,0.84375,,,,,,,,,
933,27416384,59712,0.014364634636932777,0.84375,0.84375,,,,,,,,,
934,27448704,59776,0.010716254170425174,0.84375,0.84375,,,,,,,,,
935,27477952,59840,0.012463360982413874,0.765625,0.765625,,,,,,,,,
936,27508224,59904,0.011680874216628882,0.765625,0.765625,,,,,,,,,
937,27542080,59968,0.012201542697982709,0.65625,0.65625,0.01500400396626335,0.859375,0.859375,,,,,,
938,27567744,60032,0.014329553328307092,0.703125,0.703125,,,,,,,,,
939,27592896,60096,0.015177728270738383,0.75,0.75,,,,,,,,,
940,27621120,60160,0.013069883132355306,0.796875,0.796875,,,,,,,,,
941,27650880,60224,0.012093924025776574,0.65625,0.65625,,,,,,,,,
942,27677568,60288,0.014398280037493487,0.703125,0.703125,,,,,,,,,
943,27705280,60352,0.01380489626127602,0.765625,0.765625,,,,,,,,,
944,27736064,60416,0.013155144065493332,0.75,0.75,,,,,,,,,
945,27767360,60480,0.011345778974164635,0.734375,0.734375,0.014188450591189042,0.71875,0.71875,,,,,,
946,27796608,60544,0.01266695824273464,0.71875,0.71875,,,,,,,,,
947,27821760,60608,0.0161993166997264,0.75,0.75,,,,,,,,,
948,27861248,60672,0.008798386669644845,0.8125,0.8125,,,,,,,,,
949,27892032,60736,0.011953660785017355,0.796875,0.796875,,,,,,,,,
950,27925376,60800,0.010855824179140433,0.703125,0.703125,,,,,,,,,
951,27957696,60864,0.010777246349673484,0.734375,0.734375,,,,,,,,,
952,27988480,60928,0.011699571660310293,0.84375,0.84375,,,,,,,,,
953,28013632,60992,0.013826367575626391,0.78125,0.78125,0.01205549401786355,0.765625,0.765625,,,,,,
954,28041344,61056,0.012408582603110882,0.71875,0.71875,,,,,,,,,
955,28073152,61120,0.012021778256199258,0.75,0.75,,,,,,,,,
956,28109568,61184,0.010097656995487207,0.71875,0.71875,,,,,,,,,
957,28138304,61248,0.013026944617731436,0.8125,0.8125,,,,,,,,,
958,28162944,61312,0.015033630243215109,0.734375,0.734375,,,,,,,,,
959,28190144,61376,0.013372440310897652,0.8125,0.8125,,,,,,,,,
960,28217856,61440,0.013728402238118765,0.765625,0.765625,,,,,,,,,
961,28249664,61504,0.01289101566537672,0.71875,0.71875,0.014976991008407164,0.71875,0.71875,,,,,,
962,28279424,61568,0.012941093442143394,0.84375,0.84375,,,,,,,,,
963,28304576,61632,0.0141274502273797,0.671875,0.671875,,,,,,,,,
964,28329216,61696,0.013919704212054629,0.734375,0.734375,,,,,,,,,
965,28360000,61760,0.011336054736304616,0.75,0.75,,,,,,,,,
966,28382080,61824,0.01590678238470868,0.671875,0.671875,,,,,,,,,
967,28414400,61888,0.012153381349319994,0.765625,0.765625,,,,,,,,,
968,28446720,61952,0.012147176206450302,0.703125,0.703125,,,,,,,,,
969,28474432,62016,0.013256606862189138,0.796875,0.796875,0.012958354378138177,0.78125,0.78125,,,,,,
970,28502656,62080,0.012970090689901567,0.671875,0.671875,,,,,,,,,
971,28531392,62144,0.01357780188450855,0.6875,0.6875,,,,,,,,,
972,28556544,62208,0.013517825112529155,0.828125,0.828125,,,,,,,,,
973,28584256,62272,0.014045055926546741,0.734375,0.734375,,,,,,,,,
974,28608896,62336,0.015822734886378097,0.734375,0.734375,,,,,,,,,
975,28633024,62400,0.01417910839982014,0.671875,0.671875,,,,,,,,,
976,28661760,62464,0.01285184024906373,0.765625,0.765625,,,,,,,,,
977,28691520,62528,0.01288003620505681,0.671875,0.671875,0.012103905849362804,0.796875,0.796875,,,,,,
978,28716160,62592,0.01481848760826164,0.75,0.75,,,,,,,,,
979,28743360,62656,0.01421134484120173,0.75,0.75,,,,,,,,,
980,28769536,62720,0.013443248663614018,0.65625,0.65625,,,,,,,,,
981,28799296,62784,0.012636682841936649,0.78125,0.78125,,,,,,,,,
982,28824448,62848,0.01493229600290348,0.734375,0.734375,,,,,,,,,
983,28851136,62912,0.01364793771134122,0.71875,0.71875,,,,,,,,,
984,28877312,62976,0.014901995972588141,0.671875,0.671875,,,,,,,,,
985,28904000,63040,0.013732038787869716,0.78125,0.78125,0.0089001574997249,0.734375,0.734375,,,,,,
986,28936320,63104,0.011703317206733578,0.703125,0.703125,,,,,,,,,
987,28971200,63168,0.009940401388563593,0.734375,0.734375,,,,,,,,,
988,28999936,63232,0.013218295513484612,0.6875,0.6875,,,,,,,,,
989,29029184,63296,0.011704006010139023,0.828125,0.828125,,,,,,,,,
990,29057408,63360,0.013121578579230202,0.625,0.625,,,,,,,,,
991,29087680,63424,0.012551779563828152,0.765625,0.765625,,,,,,,,,
992,29114368,63488,0.013202589657728164,0.875,0.875,,,,,,,,,
993,29140544,63552,0.012045194122219997,0.6875,0.6875,0.014469219714550079,0.765625,0.765625,,,,,,
994,29166720,63616,0.015193637924299322,0.71875,0.71875,,,,,,,,,
995,29191360,63680,0.014085158681101747,0.703125,0.703125,,,,,,,,,
996,29214976,63744,0.015218657450091131,0.84375,0.84375,,,,,,,,,
997,29242688,63808,0.01348100591082642,0.859375,0.859375,,,,,,,,,
998,29270912,63872,0.013288240110514226,0.734375,0.734375,,,,,,,,,
999,29300160,63936,0.01211287623740027,0.875,0.875,,,,,,,,,
1000,29324800,64000,0.015171899813664855,0.75,0.75,,,,,,,,,
1001,29352000,64064,0.014150145830368069,0.765625,0.765625,0.01265694286211394,0.75,0.75,,,,,,
1002,29385344,64128,0.010389147541439653,0.671875,0.671875,,,,,,,,,
1003,29417152,64192,0.011709677165742753,0.734375,0.734375,,,,,,,,,
1004,29445888,64256,0.012282728405399233,0.765625,0.765625,,,,,,,,,
1005,29475136,64320,0.011426623128611462,0.765625,0.765625,,,,,,,,,
1006,29506944,64384,0.011714709167435902,0.640625,0.640625,,,,,,,,,
1007,29533632,64448,0.012959912136769546,0.640625,0.640625,,,,,,,,,
1008,29559808,64512,0.013158801594288016,0.8125,0.8125,,,,,,,,,
1009,29590592,64576,0.014526843551906874,0.71875,0.71875,0.015511898329471875,0.703125,0.703125,,,,,,
1010,29617792,64640,0.015642707156438965,0.703125,0.703125,,,,,,,,,
1011,29668032,64704,0.007962788681304813,0.78125,0.78125,,,,,,,,,
1012,29704960,64768,0.009376815494274661,0.796875,0.796875,,,,,,,,,
1013,29737280,64832,0.011170447218547397,0.71875,0.71875,,,,,,,,,
1014,29764992,64896,0.01440854272218237,0.78125,0.78125,,,,,,,,,
1015,29796288,64960,0.011716680182125154,0.734375,0.734375,,,,,,,,,
1016,29822464,65024,0.013798906128079562,0.75,0.75,,,,,,,,,
1017,29856832,65088,0.010598749847917447,0.65625,0.65625,0.010674788743520373,0.765625,0.765625,,,,,,
1018,29886592,65152,0.012075894889629955,0.84375,0.84375,,,,,,,,,
1019,29914816,65216,0.013002920074003659,0.796875,0.796875,,,,,,,,,
1020,29943552,65280,0.012166824913770363,0.8125,0.8125,,,,,,,,,
1021,29970752,65344,0.013605730292804876,0.828125,0.828125,,,,,,,,,
1022,30001024,65408,0.012553050484338336,0.8125,0.8125,,,,,,,,,
1023,30026688,65472,0.015155187967292538,0.71875,0.71875,,,,,,,,,
1024,30052352,65536,0.013811460653449948,0.859375,0.859375,,,,,,,,,
1025,30083648,65600,0.011627262283824906,0.765625,0.765625,0.013383252775151806,0.765625,0.765625,,,,,,
1026,30115968,65664,0.011282504279503,0.78125,0.78125,,,,,,,,,
1027,30141120,65728,0.01374724311907824,0.71875,0.71875,,,,,,,,,
1028,30181120,65792,0.00929550360810492,0.828125,0.828125,,,,,,,,,
1029,30210368,65856,0.012450865431352251,0.734375,0.734375,,,,,,,,,
1030,30236544,65920,0.013565773865375613,0.734375,0.734375,,,,,,,,,
1031,30262720,65984,0.013586653136016019,0.796875,0.796875,,,,,,,,,
1032,30294016,66048,0.01128392188549834,0.703125,0.703125,,,,,,,,,
1033,30320192,66112,0.01412688590687073,0.84375,0.84375,0.01402781254627054,0.703125,0.703125,,,,,,
1034,30354048,66176,0.010312222997822083,0.78125,0.78125,,,,,,,,,
1035,30398144,66240,0.008911682771984555,0.734375,0.734375,,,,,,,,,
